"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Wrobleski, Justin",680736,"LAD","FC","Cutter",-9.4,-2,"23",1.3,"5","0.75","1.75","0.97",27.3,0,0,"0.666","1.399","0.842",25
"Phillips, Evan",623465,"LAD","FC","Cutter",-4.5,-1,"15",7.7,"5","0.6","0.8","0.61",10,0,0,"0.463","0.696","0.502",20
"Buttó, José",676130,"SF","FF","4-Seam Fastball",-4.5,-1,"16",25.4,"5","0.333","0.667","0.53",50,40,66.7,"0.09","0.188","0.351",100
"Johnson, Seth",686751,"ATH","SI","Sinker",-2.2,-1,"32",7.8,"5","0.25","0.5","0.39",18.2,20,100,"0.237","0.358","0.349",33.3
"Teodo, Emiliano",693713,"TEX","SL","Slider",3.8,1,"15",34.9,"5","0","0","0.14",14.3,20,20,"0.159","0.31","0.296",66.7
"Cruz, Yovanny",672442,"WSH","FS","Split-Finger",8,1,"11",8.9,"5","0","0","0",57.1,80,50,"0.032","0.033","0.029",0
"Walker, Ryan",676254,"SF","FF","4-Seam Fastball",-2.3,0,"14",2.9,"5","0.25","0.25","0.32",0,0,0,"0.155","0.212","0.265",50
"Rodriguez, Carlos",692230,"MIL","ST","Sweeper",4.6,1,"15",8.2,"5","0.2","0.2","0.18",20,20,12.5,"0.162","0.18","0.151",0
"Allard, Kolby",663465,"CLE","CU","Curveball",-6.9,-2,"24",13.6,"5","0.6","0.8","0.61",14.3,20,11.1,"0.427","0.519","0.417",25
"Beck, Tristan",663941,"SF","CU","Curveball",-10.3,-1,"13",5.3,"5","0.75","0.75","0.54",0,0,0,"0.472","0.527","0.411",80
"Bivens, Spencer",702352,"SF","SI","Sinker",3.9,1,"27",60,"5","0.2","0.2","0.18",15.4,40,28.6,"0.202","0.259","0.201",33.3
"Rodríguez, Yariel",684320,"TOR","FF","4-Seam Fastball",-3.7,-1,"36",20.9,"5","0.667","0.667","0.64",23.1,0,0,"0.313","0.339","0.452",0
"Montgomery, Mason",682254,"PIT","CH","Changeup",3.8,1,"23",2.8,"5","0.2","0.2","0.18",10,20,33.3,"0.235","0.259","0.219",50
"Nicolas, Kyle",693312,"CIN","CU","Curveball",-0.1,0,"32",16.2,"5","0.2","0.2","0.18",33.3,40,22.2,"0.271","0.452","0.308",66.7
"Anderson, Grant",681982,"MIL","CH","Changeup",-8.2,-2,"19",2.6,"5","0.4","1","0.58",20,20,12.5,"0.485","1.055","0.651",50
"Burgos, Juan",686228,"AZ","SI","Sinker",-3.4,-1,"16",42.1,"5","0.25","0.5","0.39",12.5,0,0,"0.178","0.289","0.298",25
"Smith, Hagen",696146,"CWS","SL","Slider",2.2,0,"12",19,"5","0","0","0.14",40,60,37.5,"0","0","0.14",0
"Rutledge, Jackson",671131,"WSH","FC","Cutter",-4.7,-1,"20",45.5,"5","0.6","0.6","0.54",30.8,20,16.7,"0.199","0.225","0.187",25
"Coulombe, Danny",543056,"BOS","CU","Curveball",3.8,1,"24",6.2,"5","0","0","0",20,20,9.1,"0.08","0.123","0.088",0
"Ekness, Josh",694795,"MIA","CU","Curveball",-1.9,0,"15",9.9,"5","0","0","0.18",14.3,20,16.7,"0.101","0.118","0.094",50
"Criswell, Cooper",681867,"SEA","FF","4-Seam Fastball",3,1,"28",6.1,"5","0","0","0",38.5,60,20,"0.057","0.064","0.053",0
"Ahlstrom, Robby",695239,"TEX","CU","Curveball",-5.1,-1,"24",5.5,"5","0.5","0.5","0.5",10,0,0,"0.388","0.418","0.425",50
"Mejia, Juan",675848,"COL","SL","Slider",0.2,0,"25",2.6,"4","0.25","0.25","0.225",36.4,0,0,"0.257","0.291","0.239",0
"Stratton, Hunter",676702,"PIT","SL","Slider",1.9,0,"18",32.1,"4","0.25","0.25","0.225",14.3,50,33.3,"0.174","0.2","0.167",0
"Brieske, Beau",689225,"DET","CH","Changeup",-0.3,0,"19",12.8,"4","0.25","0.25","0.225",0,0,0,"0.345","0.396","0.32",50
"Verlander, Justin",434378,"DET","SL","Slider",-7.7,-2,"22",27.5,"4","0.5","1.25","0.725",30.8,0,0,"0.461","1.149","0.677",75
"Curtis, Khristian",694753,"PIT","CH","Changeup",5.8,1,"14",20.6,"4","0","0","0",0,0,0,"0.323","0.437","0.332",25
"Phillips, Tyler",663969,"MIA","SL","Slider",-1.8,0,"16",1.1,"4","0.25","1","0.5",0,0,0,"0.332","1.095","0.578",50
"Andrews, Tanner",681084,"TOR","FF","4-Seam Fastball",6,1,"16",37.2,"4","0","0","0.175",16.7,0,0,"0.195","0.528","0.401",33.3
"Devenski, Chris",606965,"PIT","CH","Changeup",1.8,0,"18",46.2,"4","0.25","0.25","0.225",25,50,28.6,"0.21","0.238","0.193",50
"Macko, Adam",671936,"TOR","CU","Curveball",-1.9,-1,"30",7.5,"4","0","0","0.35",50,50,14.3,,,"0.35",
"Anderson, Drew",623454,"DET","SI","Sinker",-4.5,-1,"17",1.4,"4","0.5","0.5","0.45",0,0,,"0.356","0.418","0.33",0
"Gilbert, Tyler",656457,"CWS","FC","Cutter",-8.9,-2,"17",18.1,"4","0.667","2","0.988",14.3,0,0,"0.635","1.663","0.893",100
"Kelly, Antwone",699008,"PIT","CH","Changeup",-7,-1,"11",8.9,"4","0.25","1","0.5",0,50,22.2,"0.02","0.052","0.031",0
"Dollander, Chase",801403,"COL","ST","Sweeper",1.6,1,"40",5.4,"4","0","0","0",36.4,50,25,"0.062","0.074","0.06",100
"Teng, Kai-Wei",678906,"HOU","SL","Slider",-0.6,0,"21",1.8,"4","0","0","0.35",66.7,25,50,"0.011","0.021","0.358",0
"Ross, Joe",605452,"TEX","CU","Curveball",0.5,0,"13",6.3,"4","0.25","0.25","0.225",42.9,50,50,"0.162","0.182","0.151",0
"Arrighetti, Spencer",681293,"HOU","SL","Slider",-0.5,0,"16",1.1,"4","0.333","0.333","0.4",25,0,0,"0.519","0.987","0.655",66.7
"Wesneski, Hayden",669713,"HOU","CH","Changeup",1.9,0,"15",6.3,"4","0.25","0.25","0.225",28.6,25,25,"0.452","0.493","0.417",33.3
"Corniell, Jose",692030,"TEX","SL","Slider",-3.7,0,"8",7.7,"4","0.333","0.667","0.417",25,25,100,"0.1","0.259","0.149",33.3
"Garcia, Robert",676395,"TEX","SL","Slider",-3,-1,"36",23.5,"4","0.5","1","0.663",55.6,0,0,"0.404","0.452","0.538",50
"Gonzales, Marco",594835,"TEX","SV","Slurve",1,0,"24",20.5,"4","0.25","0.25","0.225",12.5,0,0,"0.145","0.188","0.142",0
"Weiss, Ryan",680802,"HOU","CU","Curveball",0.8,0,"18",3.4,"4","0.25","0.25","0.225",0,0,0,"0.193","0.359","0.233",50
"King, Bryan",687911,"HOU","CH","Changeup",1.1,0,"9",1.1,"4","0","0","0.225",0,0,0,"0.397","0.446","0.369",50
"White, Josh",687985,"MIA","FF","4-Seam Fastball",-2.2,0,"22",51.2,"4","0","0","0.525",0,0,0,"0.02","0.025","0.53",0
"Martin, Riley",702303,"CHC","CU","Curveball",0.4,0,"35",29.7,"4","0","0","0.175",10,50,12.5,"0.153","0.167","0.28",100
"Gonzales, Marco",594835,"TEX","FC","Cutter",-0.4,0,"20",17.1,"4","0.333","0.333","0.4",37.5,0,0,"0.327","0.432","0.42",33.3
"Rodríguez, Elmer",695684,"NYY","CU","Curveball",-0.5,0,"29",9.1,"4","0.25","0.25","0.225",66.7,50,28.6,"0.073","0.08","0.067",0
"Teodo, Emiliano",693713,"TEX","SI","Sinker",-4.3,-1,"25",58.1,"4","0.667","0.667","0.625",20,0,0,"0.426","0.541","0.49",33.3
"Bradford, Cody",674003,"TEX","SL","Slider",5.2,1,"15",10.3,"4","0","0","0",0,0,0,"0.25","0.458","0.235",50
"Alexander, Jason",669920,"HOU","FC","Cutter",-6.9,-2,"22",7.4,"4","0.75","1.25","0.85",11.1,0,0,"0.397","0.62","0.431",50
"Roa, Christian",685005,"HOU","CH","Changeup",-11,-2,"14",7.9,"4","0.75","0.75","0.675",12.5,0,0,"0.622","0.75","0.595",50
"McGee, Easton",668834,"KC","FC","Cutter",5.5,1,"17",14.3,"4","0","0","0.175",8.3,0,0,"0.057","0.069","0.214",0
"Del Castillo, Adrian",680728,"AZ","SL","Slider",1.9,0,"9",56.3,"4","0.25","0.25","0.225",0,0,0,"0.404","0.75","0.488",50
"Mears, Nick",683232,"KC","CH","Changeup",-0.6,0,"36",10.6,"4","0","0","0.175",33.3,25,6.7,"0.126","0.148","0.265",0
"Bigge, Hunter",685801,"TB","CU","Curveball",-4.7,0,"7",2.2,"4","0.25","0.5","0.313",0,0,0,"0.146","0.362","0.211",25
"Kriske, Brooks",621139,"ATH","FF","4-Seam Fastball",3.7,0,"12",31.6,"4","0.25","0.25","0.225",0,0,0,"0.176","0.2","0.164",25
"Heasley, Jonathan",669169,"TB","SL","Slider",4.9,1,"21",32.8,"4","0","0","0",10,0,0,"0.08","0.239","0.132",25
"Bigge, Hunter",685801,"TB","FS","Split-Finger",3.1,1,"17",5.3,"4","0","0","0",40,50,22.2,"0.229","0.321","0.235",50
"Martin, Trevor",694680,"TB","SI","Sinker",-2,0,"13",7.2,"4","0","0","0.35",0,0,,"0.177","0.417","0.471",50
"Curtis, Khristian",694753,"PIT","SL","Slider",10.7,1,"9",13.2,"4","0","0","0",42.9,75,60,"0.022","0.024","0.02",0
"Keller, Brian",662144,"PHI","ST","Sweeper",7.9,1,"10",25.6,"4","0","0","0",33.3,50,25,"0.151","0.185","0.144",0
"Pannone, Thomas",623381,"MIL","SI","Sinker",7.8,1,"10",17.9,"4","0","0","0.175",14.3,0,0,"0.243","0.294","0.348",33.3
"Stewart, Brock",592779,"LAD","FC","Cutter",1.4,0,"18",8.5,"4","0","0","0.35",22.2,25,100,"0.045","0.05","0.37",0
"Lazar, Max",676661,"PHI","CU","Curveball",5.1,1,"24",18.8,"4","0","0","0",14.3,0,,"0.28","0.311","0.261",50
"Mautz, Brycen",802408,"STL","SL","Slider",-10.2,-1,"9",15.3,"4","0.333","0.667","0.488",66.7,50,66.7,"0.017","0.035","0.191",0
"Zimmermann, Bruce",669145,"STL","CU","Curveball",-6.2,-1,"9",12.5,"4","0.5","0.5","0.45",0,0,0,"0.338","0.388","0.313",25
"Irvin, Cole",608344,"LAD","CH","Changeup",-1.4,0,"22",21.6,"4","0.25","1","0.5",28.6,0,0,"0.27","0.922","0.495",25
"Kelly, Michael",547184,"ATH","SI","Sinker",-0.8,0,"11",9.1,"4","0.333","0.333","0.4",0,25,25,"0.131","0.147","0.268",0
"Palencia, Daniel",694037,"CHC","SI","Sinker",2.1,0,"7",2.4,"4","0.25","0.25","0.225",20,25,50,"0.145","0.224","0.157",33.3
"Fernandez, Ryan",681676,"STL","CH","Changeup",-3.5,-1,"28",11.9,"4","0.333","0.333","0.625",45.5,25,11.1,"0.327","0.356","0.401",50
"Burgos, Juan",686228,"AZ","FC","Cutter",-4.3,-1,"14",36.8,"4","0.667","0.667","0.6",12.5,0,0,"0.253","0.315","0.25",0
"Carrillo, Gerardo",672629,"AZ","FF","4-Seam Fastball",-3.3,-1,"21",10.7,"4","0.5","0.5","0.45",22.2,25,12.5,"0.308","0.338","0.285",33.3
"McFarlane, Alex",686934,"PHI","FF","4-Seam Fastball",1.8,0,"15",39.5,"4","0.25","0.25","0.225",25,25,16.7,"0.354","0.684","0.438",33.3
"Mathews, Quinn",687273,"STL","CU","Curveball",7,1,"13",13.4,"4","0","0","0",12.5,25,12.5,"0.015","0.034","0.021",33.3
"Phillips, Connor",683175,"CIN","CU","Curveball",-11.7,-2,"16",2.9,"4","0.25","1","0.5",16.7,25,14.3,"0.377","1.222","0.659",100
"Pushard, Matt",690155,"STL","CH","Changeup",9.4,1,"9",7.5,"4","0","0","0",20,25,33.3,"0.248","0.281","0.236",33.3
"Barnes, Charlie",656212,"LAD","ST","Sweeper",-6.9,-1,"13",6.5,"4","0.5","0.75","0.538",0,0,0,"0.425","0.547","0.413",25
"Snell, Blake",605483,"LAD","SL","Slider",-2.2,0,"20",12.4,"4","0.25","0.25","0.225",50,50,33.3,"0.284","0.356","0.276",100
"Mills, Wyatt",670090,"LAD","ST","Sweeper",-0.9,0,"23",15.4,"4","0.333","0.333","0.4",37.5,25,10,"0.377","0.435","0.44",0
"McDonald, Trevor",686790,"SF","FF","4-Seam Fastball",-16.3,-2,"11",1,"4","0.667","1.667","0.9",16.7,25,12.5,"0.381","0.837","0.558",100
"Buttó, José",676130,"SF","SL","Slider",-12.9,-2,"13",20.6,"4","0.5","1.25","0.725",57.1,50,33.3,"0.423","1.161","0.661",50
"Phillips, Evan",623465,"LAD","SI","Sinker",-8.7,-1,"11",5.7,"4","0.5","1.25","0.725",14.3,25,20,"0.231","0.74","0.401",33.3
"Weiman, Blake",676620,"LAA","SI","Sinker",-11.1,-1,"10",14.1,"4","0.75","0.75","0.675",0,0,0,"0.445","0.5","0.411",50
"Rutledge, Jackson",671131,"WSH","FS","Split-Finger",-11.4,-1,"12",27.3,"4","0.5","1.5","0.75",75,25,16.7,"0.497","0.553","0.581",0
"Waldichuk, Ken",686610,"WSH","FC","Cutter",-2.2,-1,"27",18.1,"4","0.25","1","0.5",28.6,0,0,"0.544","1.346","0.793",50
"Marte, Yunior",628708,"CIN","SL","Slider",-11.2,-1,"12",57.1,"4","0.75","1","0.763",44.4,25,14.3,"0.537","0.654","0.519",33.3
"Whisenhunt, Carson",687931,"SF","SI","Sinker",2.5,1,"23",4.7,"4","0.25","0.25","0.225",16.7,25,100,"0.262","0.309","0.248",0
"Palmquist, Carson",687223,"WSH","FC","Cutter",2,1,"31",9.9,"4","0.333","0.333","0.4",26.7,0,0,"0.217","0.24","0.329",0
"Foley, Jason",671345,"SF","FF","4-Seam Fastball",2.7,0,"17",13.3,"4","0","0","0.175",28.6,50,28.6,"0.062","0.073","0.217",0
"Aldegheri, Sam",691951,"LAA","SL","Slider",-8.8,-2,"28",4.6,"4","0.75","1.5","0.95",11.1,0,0,"0.635","1.064","0.721",50
"Ramos, Wilkin",678576,"SF","FF","4-Seam Fastball",-0.3,0,"13",21.3,"4","0","0","0.35",28.6,25,14.3,"0.437","0.536","0.559",0
"Klassen, George",691946,"LAA","SI","Sinker",-3.2,-1,"22",7,"4","0","0","0.525",28.6,0,0,"0.023","0.048","0.532",0
"Hoffman, Nolan",676510,"PHI","SI","Sinker",-1.4,0,"12",14.6,"4","0.333","0.333","0.4",50,25,100,"0.305","0.336","0.389",50
"Alvarado, José",621237,"PHI","FF","4-Seam Fastball",-3.1,-1,"17",1.9,"4","0.25","0.25","0.225",28.6,50,14.3,"0.251","0.267","0.229",0
"Pintaro, Jonathan",702752,"NYM","CH","Changeup",3.1,1,"18",6.9,"4","0","0","0",12.5,25,7.7,"0.181","0.346","0.221",33.3
"McCambley, Zach",685112,"CIN","ST","Sweeper",-4.2,-1,"33",21,"4","0.5","0.5","0.45",30.8,25,6.7,"0.366","0.404","0.338",33.3
"Santillan, Tony",663574,"CIN","SL","Slider",-0.2,0,"12",2.4,"4","0","0","0.175",50,25,20,"0.044","0.056","0.208",50
"Cornelio, Riley",683000,"WSH","FC","Cutter",-3.7,-1,"17",4.1,"4","0.5","0.5","0.575",0,0,0,"0.279","0.31","0.479",50
"Martin, Corbin",656686,"CHC","CU","Curveball",-4,-1,"27",24.3,"4","0.667","0.667","0.625",45.5,0,0,"0.257","0.285","0.357",33.3
"Harvey, Hunter",640451,"CHC","SL","Slider",-23.6,-2,"10",13.2,"4","0.5","1.25","0.95",0,25,33.3,"0.274","0.708","0.407",66.7
"Weiman, Blake",676620,"LAA","SL","Slider",3.7,1,"23",32.4,"4","0.25","0.25","0.225",30,0,0,"0.316","0.554","0.376",25
"Lavender, Nate",681320,"NYM","SL","Slider",2.7,0,"12",23.1,"4","0","0","0.35",20,0,0,"0.2","0.214","0.442",50
"Márquez, Germán",608566,"SD","CH","Changeup",-11.9,-3,"29",3.2,"4","0.5","1.5","0.813",0,25,25,"0.304","0.72","0.43",66.7
"Jacob, Alek",689690,"SD","SI","Sinker",-2.8,0,"17",19.5,"4","0.5","0.5","0.45",0,0,0,"0.412","0.457","0.383",25
"Seelinger, Matt",676910,"NYM","CU","Curveball",-13.8,-1,"10",19.2,"4","0.5","1","0.663",25,0,0,"0.283","0.556","0.539",50
"Stock, Robert",476594,"NYM","CH","Changeup",-1.9,0,"17",11.3,"4","0.25","0.25","0.225",66.7,50,40,"0.242","0.276","0.226",0
"Hernández, Elieser",622694,"ATL","FC","Cutter",-1.8,0,"20",18.2,"4","0.333","0.333","0.4",37.5,0,0,"0.25","0.267","0.346",33.3
"Estes, Joey",683155,"ATH","SL","Slider",0.8,0,"15",21.1,"4","0.25","0.5","0.313",22.2,0,0,"0.188","0.286","0.2",50
"López, Reynaldo",625643,"ATL","CH","Changeup",-1.6,-1,"43",3.5,"4","0.25","0.25","0.225",20,25,14.3,"0.34","0.402","0.322",66.7
"Oviedo, Johan",670912,"BOS","CU","Curveball",1.4,0,"18",25,"4","0","0","0.175",11.1,0,0,"0.028","0.028","0.271",33.3
"Wantz, Andrew",681806,"CHC","FC","Cutter",1.8,0,"22",27.2,"4","0.333","0.333","0.4",30.8,25,33.3,"0.318","0.389","0.407",50
"Cortes, Carlos",666126,"ATH","SL","Slider",-3.6,-1,"15",11.3,"4","0.25","1","0.5",0,0,0,"0.33","0.868","0.499",25
"Faucher, Calvin",676534,"MIA","SL","Slider",-0.4,0,"24",2.7,"4","0.25","0.25","0.225",30,25,11.1,"0.426","0.909","0.56",33.3
"Davitt, Duncan",701474,"CWS","SL","Slider",-2.4,0,"12",42.9,"4","0.333","0.667","0.488",0,0,0,"0.351","0.444","0.432",66.7
"Little, Luke",681432,"CHC","FF","4-Seam Fastball",-9.5,-1,"14",73.7,"4","0.5","1.25","0.725",25,0,0,"0.423","1.165","0.659",50
"Sandoval, Patrick",663776,"BOS","ST","Sweeper",-18.9,-2,"11",2.2,"4","0.75","1.5","0.95",0,25,12.5,"0.42","0.887","0.548",33.3
"Brazobán, Huascar",623211,"CWS","SL","Slider",3.3,0,"6",0.7,"4","0.25","0.25","0.225",40,50,40,"0.401","0.501","0.392",50
"Ferguson, Tyler",621053,"CHC","CH","Changeup",6.8,1,"15",5.9,"4","0","0","0",50,0,0,"0.433","0.899","0.564",75
"Newcomb, Sean",656794,"CWS","FC","Cutter",-5.3,-1,"15",1.5,"4","0.333","0.333","0.4",0,0,0,"0.351","0.372","0.413",33.3
"White, Josh",687985,"MIA","SL","Slider",-13.5,-1,"10",23.3,"4","0.5","2","0.85",33.3,25,33.3,"0.5","2","0.85",100
"Fairbanks, Pete",664126,"MIA","CH","Changeup",3.1,0,"14",2.1,"4","0","0","0",0,0,0,"0.204","0.39","0.249",25
"Martinez, Seth",661527,"BOS","ST","Sweeper",-3.7,0,"9",40.9,"4","0.25","0.5","0.313",40,25,20,"0.124","0.199","0.138",33.3
"Minter, A.J.",621345,"MIN","SI","Sinker",4.4,1,"18",4.5,"4","0","0","0",14.3,0,0,"0.167","0.232","0.171",25
"Urquidy, José",664353,"PIT","ST","Sweeper",-2.7,-1,"19",14.5,"4","0.333","0.667","0.488",77.8,50,20,"0.257","0.343","0.368",100
"Thompson, Keegan",624522,"COL","CU","Curveball",-2.5,0,"16",8.2,"4","0.5","1","0.417",16.7,25,100,"0.474","0.574","0.323",0
"Castellano, Eiberson",682769,"COL","SI","Sinker",-16.1,-1,"8",22.9,"4","0.75","1","0.763",16.7,0,0,"0.486","0.649","0.488",50
"Beck, Brendan",694341,"NYY","FS","Split-Finger",7.5,1,"10",7.2,"4","0","0","0",25,25,16.7,"0.137","0.176","0.131",0
"Wantz, Andrew",681806,"CHC","ST","Sweeper",-3.7,0,"10",12.3,"4","0.25","0.5","0.313",0,0,0,"0.117","0.141","0.109",0
"Smith, Burch",572143,"DET","CH","Changeup",0.9,0,"27",9.4,"4","0","0","0",18.2,25,9.1,"0.132","0.29","0.176",33.3
"Curtis, Khristian",694753,"PIT","FF","4-Seam Fastball",-2.5,-1,"20",29.4,"4","0.5","0.5","0.45",22.2,0,0,"0.524","0.975","0.636",50
"Flaherty, Jack",656427,"DET","CH","Changeup",-1.8,-1,"42",2.6,"4","0","0","0.175",27.3,0,0,"0.253","0.283","0.352",0
"Pushard, Matt",690155,"STL","SL","Slider",-0.1,0,"26",21.7,"3","0.5","0.5","0.3",0,0,0,"0.467","0.511","0.296",0
"Leiter Jr., Mark",643410,"ATH","SL","Slider",-28.3,-1,"5",0.9,"3","0.667","1.667","0.967",0,0,,"0.656","1.641","0.963",33.3
"Stratton, Hunter",676702,"PIT","FC","Cutter",-0.3,0,"11",19.6,"3","0.333","0.667","0.417",25,0,0,"0.691","0.841","0.666",33.3
"Bidois, Brandan",684049,"PIT","CH","Changeup",-8.7,-1,"11",3.4,"3","0.333","0.333","0.533",20,33.3,14.3,"0.314","0.343","0.521",0
"Morris, Kade",695034,"ATH","CU","Curveball",-2,0,"17",8.1,"3","0","0","0.233",50,33.3,14.3,"0.109","0.109","0.299",0
"Johnson, Seth",686751,"ATH","CU","Curveball",-1.4,0,"25",6.1,"3","0","0","0.233",37.5,66.7,18.2,,,"0.233",
"Myers, Tobias",668964,"NYM","ST","Sweeper",-16,-2,"10",1.4,"3","0.667","1","0.717",25,33.3,12.5,"0.447","0.529","0.429",100
"Stock, Robert",476594,"NYM","ST","Sweeper",-4.1,-1,"16",10.7,"3","0.5","0.5","0.533",0,0,0,"0.196","0.27","0.369",50
"Pintaro, Jonathan",702752,"NYM","CU","Curveball",-1.1,0,"16",6.2,"3","0.333","0.333","0.3",33.3,66.7,22.2,"0.33","0.366","0.305",0
"Bazardo, Eduard",660825,"SEA","FS","Split-Finger",1.6,0,"19",2.3,"3","0","0","0",12.5,0,0,"0.036","0.036","0.033",0
"Zuñiga, Guillo",670871,"NYM","FF","4-Seam Fastball",3.1,0,"7",38.9,"3","0","0","0.233",0,0,0,"0.028","0.028","0.25",0
"Henry, Cole",669371,"WSH","FC","Cutter",-8.4,-2,"20",7.1,"3","0.667","1.667","0.967",0,0,0,"0.445","1.151","0.662",66.7
"Bachman, Sam",696147,"LAA","FF","4-Seam Fastball",1.1,0,"24",3.2,"3","0","0","0",33.3,66.7,28.6,"0.009","0.022","0.013",0
"Varland, Gus",681402,"WSH","CH","Changeup",-9.7,-1,"13",2.3,"3","0.667","1.667","0.967",0,0,0,"0.612","1.387","0.849",33.3
"Kent, Jackson",800600,"WSH","SL","Slider",-4.6,-1,"19",24.4,"3","0.667","1","0.717",33.3,33.3,50,"0.359","0.417","0.341",0
"Williams, Trevor",592866,"WSH","CH","Changeup",-2.3,0,"20",9.4,"3","0.5","0.5","0.533",0,0,0,"0.142","0.16","0.323",0
"Rutledge, Jackson",671131,"WSH","SI","Sinker",-6.4,-1,"12",27.3,"3","0.667","1","0.717",16.7,0,0,"0.388","1.013","0.587",66.7
"Waldichuk, Ken",686610,"WSH","ST","Sweeper",-21.7,-2,"10",6.7,"3","0.333","1.333","0.667",33.3,33.3,100,"0.188","0.727","0.376",50
"Casparius, Ben",676508,"LAD","CU","Curveball",-15.5,-2,"16",16.2,"3","0.667","1.667","0.967",20,0,0,"0.218","0.617","0.346",33.3
"Seymour, Carson",693313,"SF","FS","Split-Finger",-14.4,-1,"9",4.4,"3","0.667","1.667","0.967",0,0,0,"0.236","0.332","0.243",33.3
"Ohtani, Shohei",660271,"LAD","FC","Cutter",-3.1,0,"9",0.7,"3","0.5","0.5","0.533",0,0,,"0.472","0.579","0.537",50
"Zimmermann, Bruce",669145,"STL","FC","Cutter",-0.5,0,"9",12.5,"3","0","0","0.233",25,33.3,33.3,"0.003","0.003","0.235",0
"Zimmermann, Bruce",669145,"STL","FS","Split-Finger",6.2,1,"11",15.3,"3","0","0","0",50,33.3,33.3,"0.062","0.073","0.056",0
"Bruihl, Justin",677865,"STL","FC","Cutter",-12.5,-1,"12",1.2,"3","1","1.333","1.017",14.3,0,,"0.711","1.042","0.759",33.3
"Zimmermann, Bruce",669145,"STL","SL","Slider",-8.1,-1,"12",16.7,"3","0.667","1.333","0.833",0,0,0,"0.316","0.515","0.352",66.7
"Strzelecki, Peter",657265,"STL","FF","4-Seam Fastball",-4.9,-1,"11",10.3,"3","0.5","1","0.65",33.3,0,0,"0.201","0.402","0.4",50
"Rajcic, Max",691008,"STL","SI","Sinker",-0.9,0,"12",7.4,"3","0.333","0.667","0.417",0,33.3,50,"0.163","0.185","0.151",50
"Hernández, Jonathan",642546,"LAD","FS","Split-Finger",-15.2,-1,"6",1.6,"3","0.333","1.333","0.667",50,66.7,40,"0.199","0.725","0.378",100
"Ohtani, Shohei",660271,"LAD","SL","Slider",1.8,0,"15",1.1,"3","0","0","0",10,0,0,"0.474","1.107","0.523",33.3
"Kimbrel, Craig",518886,"KC","CH","Changeup",-7.2,-1,"17",2.8,"3","0.333","0.667","0.417",66.7,66.7,28.6,"0.087","0.092","0.078",0
"Cook, Alex",702047,"TB","CH","Changeup",6.1,1,"9",12.5,"3","0","0","0",50,66.7,66.7,"0.088","0.1","0.079",100
"Booser, Cam",592155,"TB","CH","Changeup",7.1,0,"7",1.9,"3","0","0","0",20,33.3,14.3,"0.126","0.235","0.151",50
"Martin, Trevor",694680,"TB","CU","Curveball",-7.6,-1,"8",4.4,"3","0.5","1","0.65",0,0,0,"0.117","0.135","0.306",0
"Pearson, Nate",663878,"KC","CH","Changeup",4.9,1,"13",3,"3","0","0","0",40,33.3,20,"0.029","0.037","0.028",0
"Heasley, Jonathan",669169,"TB","CH","Changeup",-12.5,-2,"12",18.8,"3","0.667","1.667","0.967",16.7,33.3,12.5,"0.513","1.506","0.835",100
"Erceg, Lucas",668674,"KC","FC","Cutter",-0.4,0,"5",0.6,"3","0","0","0.233",50,33.3,33.3,"0.001","0.001","0.233",0
"Cerantola, Eric",672021,"KC","FC","Cutter",-0.1,0,"28",23,"3","0","0","0.233",50,33.3,20,"0.187","0.554","0.437",100
"Joyce, Ben",690829,"LAA","SI","Sinker",2,0,"22",37.9,"3","0","0","0",66.7,0,0,"0.208","0.231","0.194",33.3
"France, J.P.",641585,"HOU","SI","Sinker",-26.4,-2,"6",5.1,"3","0.333","1.333","0.667",0,0,0,"0.338","0.802","0.478",66.7
"Kingham, Nolan",663884,"TEX","FF","4-Seam Fastball",-2.7,0,"13",59.1,"3",,,"0.467",0,0,0,,,"0.525",0
"Montgomery, Jordan",656756,"TEX","CU","Curveball",4,1,"19",24.1,"3","0","0","0",14.3,0,0,"0.315","0.887","0.497",33.3
"Martin, Chris",455119,"TEX","CU","Curveball",-4.7,-1,"14",5.6,"3","0.667","0.667","0.6",0,0,0,"0.41","0.508","0.397",33.3
"Martin, Chris",455119,"TEX","ST","Sweeper",-5.9,-1,"11",4.4,"3","0.667","0.667","0.6",0,0,0,"0.288","0.34","0.273",0
"Peoples, Ben",687239,"TEX","CH","Changeup",-1.6,0,"10",4.4,"3","0.333","0.333","0.3",16.7,0,0,"0.199","0.209","0.184",0
"Eovaldi, Nathan",543135,"TEX","SL","Slider",0.2,0,"17",0.8,"3","0.5","0.5","0.3",11.1,0,0,"0.134","0.15","0.244",33.3
"France, J.P.",641585,"HOU","FC","Cutter",3.3,1,"27",23.1,"3","0","0","0",12.5,0,0,"0.17","0.199","0.161",66.7
"Alexander, Jason",669920,"HOU","SL","Slider",5.3,1,"15",5,"3","0","0","0",22.2,33.3,20,"0.003","0.005","0.004",0
"Meyers, Jake",676694,"HOU","SL","Slider",8.7,1,"9",100,"3","0","0","0",0,0,,"0.407","0.459","0.382",66.7
